disease_field,metabolite_field,linear_beta,linear_pvalue,logistic_beta,logistic_pvalue,warning
p132032,p23594_i0,-0.4357857384611251,0.0,-0.4870809789780873,0.0,
p130070,p23595_i0,-0.2382508106547016,0.0,-0.2567821049070536,0.0,
p130340,p23595_i0,-0.1738816271842817,3.1765607791836957e-223,-0.2043395726496807,5.0973519210736245e-220,
p130708,p23595_i0,-1.0104262853885342,0.0,-1.5528041758843425,0.0,
p130718,p23595_i0,-0.3768812268277475,0.0,-0.4165309220316245,0.0,
p130722,p23595_i0,-0.2320436032192564,0.0,-0.2591029062478788,0.0,
p130770,p23595_i0,-0.2684783604645195,0.0,-0.2919249464213489,0.0,
p130774,p23595_i0,-0.3008712280347226,0.0,-0.3309971320128259,0.0,
p130820,p23595_i0,-0.2908738671269512,0.0,-0.3181560573673543,0.0,
p130826,p23595_i0,-0.3292359793361194,0.0,-0.3738794038409694,0.0,
p130828,p23595_i0,-0.2998967086536593,0.0,-0.3349766163139657,0.0,
p130842,p23595_i0,0.1097185090090285,3.5747324039633685e-123,0.1244907101061288,3.982628526929992e-128,
p130846,p23595_i0,-0.3307299837461439,0.0,-0.4200372765957597,0.0,
p131022,p23595_i0,0.1973755539817282,0.0,0.2026675879744377,0.0,
p131036,p23595_i0,-0.1003931598202613,9.554638763241015e-54,-0.090897827964802,2.3699456350390674e-20,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23595_i0,-0.0467057935852717,3.0176462158005034e-28,-0.0520761894874717,1.8540796678310527e-30,
p131056,p23595_i0,-0.4812652207200259,0.0,-0.5537621374705551,0.0,
p131086,p23595_i0,-0.2615031235696812,0.0,-0.2878527315639975,0.0,
p131126,p23595_i0,-0.3123610359151599,0.0,-0.351777282676355,0.0,
p131164,p23595_i0,-0.1900404761683503,3.70890262e-315,-0.1947074455083249,1.0903420298881357e-282,
p131166,p23595_i0,-0.1056430257573323,2.0689105591446966e-126,-0.1077583641719141,2.9925937224368704e-119,
p131180,p23595_i0,-0.3693090476478985,0.0,-0.4266676494602304,0.0,
p131182,p23595_i0,-0.1713431917537364,0.0,-0.17916555994042,0.0,
p131282,p23595_i0,-0.3728676945641464,0.0,-0.4217301477939193,0.0,
p131304,p23595_i0,-0.7264579537996346,0.0,-1.0023318245863877,0.0,
p131306,p23595_i0,-0.6661555819493323,0.0,-0.866035971934145,0.0,
p131310,p23595_i0,-0.3364577692548808,0.0,-0.3806774024615314,0.0,
p131322,p23595_i0,-0.0608613802580735,6.2028512357524575e-46,-0.0631739590806897,2.3032932076165385e-44,
p131324,p23595_i0,-0.2253998754105484,0.0,-0.2468940676292472,0.0,
p131342,p23595_i0,-0.381380762971661,0.0,-0.4400276021276461,0.0,
p131344,p23595_i0,-0.2428406459234074,0.0,-0.2665190577066576,0.0,
p131346,p23595_i0,-0.4115110347775011,0.0,-0.4870434044148815,0.0,
p131350,p23595_i0,-0.1952185355106913,0.0,-0.2108959167386239,0.0,
p131354,p23595_i0,-0.5595693917542301,0.0,-0.6818266321784969,0.0,
p131366,p23595_i0,-0.4540387625928849,0.0,-0.5363854152494306,0.0,
p131370,p23595_i0,-0.6357877680967027,0.0,-0.807570413259152,0.0,
p131374,p23595_i0,-0.4284979566738437,0.0,-0.4902336273027743,0.0,
p131378,p23595_i0,-0.5266349439645488,0.0,-0.6226857766876458,0.0,
p131380,p23595_i0,-0.5141046063228665,0.0,-0.6319978415809779,0.0,
p131382,p23595_i0,-0.3669780835421825,0.0,-0.42110608490956,0.0,
p131390,p23595_i0,-0.4995278206628595,0.0,-0.5919315462374727,0.0,
p131416,p23595_i0,-0.2293678564229265,0.0,-0.2466500670697274,0.0,
p131444,p23595_i0,-0.0641593454788293,2.5954021724724787e-35,-0.0676310486833173,2.108343851361152e-30,
p131490,p23595_i0,-0.0991045748416133,1.3358823676671489e-99,-0.1104010295439502,1.4702563574465755e-107,
p131518,p23595_i0,-0.2894284277548056,0.0,-0.3583132827184396,0.0,
p131534,p23595_i0,-0.202396967102151,0.0,-0.2176134560174644,0.0,
p131538,p23595_i0,-0.0397729828616372,1.099994083871356e-12,-0.0377071959666574,5.414735116807051e-09,
p131546,p23595_i0,-0.2190899937384506,0.0,-0.2415443428212162,0.0,
p131602,p23595_i0,-0.1409216906367197,5.814930539048527e-243,-0.1487650780663343,1.1694848430352867e-239,
p131632,p23595_i0,-0.3721114526945858,0.0,-0.4044082195152321,0.0,
p131636,p23595_i0,-0.2543157440239336,0.0,-0.2725167559181474,0.0,
p131648,p23595_i0,-0.2090668228475619,0.0,-0.2263557495616636,0.0,
p131670,p23595_i0,-0.4398954181723077,0.0,-0.4970523122570311,0.0,
p131680,p23595_i0,-0.1993152641409759,0.0,-0.2103871240926608,0.0,
p131684,p23595_i0,-0.3372538611559637,0.0,-0.3747433129561814,0.0,
p131768,p23595_i0,0.0325973570079651,2.964222533740761e-12,0.0345067908065586,2.1967993796779133e-12,
p131820,p23595_i0,-0.0853555336375901,4.430019131808229e-71,-0.1016394367334279,2.515635404021705e-78,
p131834,p23595_i0,-0.4305223095679673,0.0,-0.4961150047982139,0.0,
p131868,p23595_i0,-0.2359850873219802,0.0,-0.2476411703706421,0.0,
p131870,p23595_i0,-0.1250173843238051,4.961805452146254e-180,-0.1288775570069721,1.5633719718258013e-170,
p131872,p23595_i0,-0.1976880784012976,0.0,-0.2123159369194933,0.0,
p131874,p23595_i0,-0.2540641196552098,0.0,-0.2776045283552188,0.0,
p131900,p23595_i0,-0.0819443287248024,2.518356914651278e-70,-0.0835998183635514,5.4130047491873146e-64,
p132030,p23595_i0,-0.4951889569701148,0.0,-0.5837970963279471,0.0,
p132032,p23595_i0,-0.4624541094255763,0.0,-0.5177953871295167,0.0,
p130070,p23596_i0,-0.244772871956018,0.0,-0.2684657294605596,0.0,
p130340,p23596_i0,-0.1543318468470867,2.9694677133706326e-176,-0.1858818927088883,1.4375548962851621e-180,
p130708,p23596_i0,-0.9536224944907068,0.0,-1.616116230381667,0.0,
p130718,p23596_i0,-0.3492735330800841,0.0,-0.3947187740453057,0.0,
p130722,p23596_i0,-0.2282552033021639,0.0,-0.2556769226906153,0.0,
p130770,p23596_i0,-0.2624550639445777,0.0,-0.2896001983473359,0.0,
p130774,p23596_i0,-0.3171185588958948,0.0,-0.3492189513549297,0.0,
p130820,p23596_i0,-0.289777392898937,0.0,-0.3223806552536233,0.0,
p130826,p23596_i0,-0.3340627338157991,0.0,-0.3937928544490152,0.0,
p130828,p23596_i0,-0.2924482523594572,0.0,-0.3385872481125167,0.0,
p130842,p23596_i0,0.1146363551416752,1.269340544310545e-133,0.1267633455134654,5.376099329248627e-133,
p130846,p23596_i0,-0.3353049135020133,0.0,-0.4278723895622763,0.0,
p131022,p23596_i0,0.2127604105828008,0.0,0.2164566700283771,0.0,
p131038,p23596_i0,-0.0714215233924503,4.2188368357485437e-63,-0.0777050669935408,4.2782074904440653e-66,
p131056,p23596_i0,-0.4321537127518509,0.0,-0.5082719395339172,0.0,
p131086,p23596_i0,-0.2751092335788946,0.0,-0.3115847092511056,0.0,
p131126,p23596_i0,-0.3195065539929896,0.0,-0.3682040276912907,0.0,
p131164,p23596_i0,-0.1855901176041668,2.155711877038065e-299,-0.1896682904998011,1.1476522646888359e-268,
p131166,p23596_i0,-0.0925933529985223,3.0993669634435814e-97,-0.094401712380211,4.080323135972793e-92,
p131180,p23596_i0,-0.352417856731759,0.0,-0.4188512336851085,0.0,
p131182,p23596_i0,-0.1663771463833523,0.0,-0.1753260940580318,0.0,
p131282,p23596_i0,-0.3606637694933828,0.0,-0.414494721870191,0.0,
p131304,p23596_i0,-0.6657053867809741,0.0,-0.9507131162449652,0.0,
p131306,p23596_i0,-0.6062163177616883,0.0,-0.8141791337663966,0.0,
p131310,p23596_i0,-0.3251826696795931,0.0,-0.3774325723695915,0.0,
p131322,p23596_i0,-0.045151395408654,5.607599115264478e-26,-0.0466973112367514,4.551557409195238e-25,
p131324,p23596_i0,-0.2023657275459665,0.0,-0.2238366816676545,0.0,
p131342,p23596_i0,-0.3572879432197283,0.0,-0.4228862634780679,0.0,
p131344,p23596_i0,-0.2238763306302596,0.0,-0.2467030926387247,0.0,
p131346,p23596_i0,-0.3819273404902933,0.0,-0.4540262907373412,0.0,
p131350,p23596_i0,-0.1706476363381766,1.3661060018995062e-301,-0.1844119291720652,1.7642723300183914e-291,
p131354,p23596_i0,-0.5351489267846942,0.0,-0.6725827476870885,0.0,
p131366,p23596_i0,-0.4054973797969219,0.0,-0.490374634335133,0.0,
p131370,p23596_i0,-0.5705022955940536,0.0,-0.7362589690898091,0.0,
p131374,p23596_i0,-0.3999662050230934,0.0,-0.4739049063005591,0.0,
p131378,p23596_i0,-0.4840908848123976,0.0,-0.5828594880485769,0.0,
p131380,p23596_i0,-0.4988044953288171,0.0,-0.6476393899585277,0.0,
p131382,p23596_i0,-0.3346775635364465,0.0,-0.3846279076635217,0.0,
p131390,p23596_i0,-0.4824170378476005,0.0,-0.5982457096142126,0.0,
p131416,p23596_i0,-0.2160931342589274,0.0,-0.234579851743356,0.0,
p131444,p23596_i0,-0.0377216706068792,3.9300035563601933e-13,-0.0376744333252297,2.3170274407478154e-10,
p131490,p23596_i0,-0.077021377342247,9.673623876147052e-61,-0.0869409211610973,8.059598365899897e-68,
p131518,p23596_i0,-0.3235325109332397,0.0,-0.4032085917128383,0.0,
p131534,p23596_i0,-0.1929344503185769,0.0,-0.2111066072974532,0.0,
p131538,p23596_i0,-0.0383361501648394,8.602944489785172e-12,-0.0408712085394477,1.0967630182266359e-10,
p131546,p23596_i0,-0.2503423020300628,0.0,-0.2809916440737948,0.0,
p131602,p23596_i0,-0.1318484007729877,3.1831372205217905e-212,-0.1395563927599203,6.834054575735172e-209,
p131632,p23596_i0,-0.3647133729398091,0.0,-0.4112039857693255,0.0,
p131636,p23596_i0,-0.2357698591728338,0.0,-0.2550395302569477,0.0,
p131648,p23596_i0,-0.1994837023249197,0.0,-0.2187406328461142,0.0,
p131670,p23596_i0,-0.4466713783048584,0.0,-0.5289846732325357,0.0,
p131680,p23596_i0,-0.2035759345908831,0.0,-0.2158338164169033,0.0,
p131684,p23596_i0,-0.3193114382360826,0.0,-0.3612968180587409,0.0,
p131768,p23596_i0,0.0424120364384724,1.2263196660672122e-19,0.0443950552367016,1.7496959597404625e-19,
p131820,p23596_i0,-0.088364287526065,8.724908977736217e-76,-0.1052623898112859,1.1665303925301306e-82,
p131834,p23596_i0,-0.4199499279890012,0.0,-0.4997402652361897,0.0,
p131868,p23596_i0,-0.2348799448798849,0.0,-0.2488042056915366,0.0,
p131870,p23596_i0,-0.1148135469930594,1.857333657870664e-151,-0.118199878658989,2.007246692098707e-143,
p131872,p23596_i0,-0.1813236453740002,0.0,-0.1960317042066308,0.0,
p131874,p23596_i0,-0.2661574493390407,0.0,-0.2939597940229586,0.0,
p131900,p23596_i0,-0.0959768216929813,1.6803685125913708e-95,-0.0993830831420579,1.015744459908391e-89,
p132030,p23596_i0,-0.5029033944099603,0.0,-0.6181737409832014,0.0,
p132032,p23596_i0,-0.4404636792820643,0.0,-0.4988969879608007,0.0,
p130070,p23597_i0,-0.1972040704747332,0.0,-0.2093646651476291,0.0,
p130340,p23597_i0,-0.1930604049935955,3.149537582362262e-271,-0.2198553750622875,2.279498220203943e-258,
p130708,p23597_i0,-1.0171945648038072,0.0,-1.5661981549393025,0.0,
p130718,p23597_i0,-0.4494428374853906,0.0,-0.5018127158901413,0.0,
p130722,p23597_i0,-0.1971603309917919,0.0,-0.2195129309920706,0.0,
p130770,p23597_i0,-0.2685361664581279,0.0,-0.2885003401808717,0.0,
p130774,p23597_i0,-0.1985582122245975,3.7540394e-315,-0.2055140014345144,5.837648954250038e-197,
p130820,p23597_i0,-0.2651265369809654,0.0,-0.2872347395251042,0.0,
p130826,p23597_i0,-0.2914793595537827,0.0,-0.3238498243255416,0.0,
p130828,p23597_i0,-0.3072578651722877,0.0,-0.3401325779141533,0.0,
p130842,p23597_i0,0.0936012345211611,6.246767312697572e-90,0.1147612764598491,1.0032608028524537e-108,
p130846,p23597_i0,-0.3067982452061626,0.0,-0.3847710183082388,0.0,
p131022,p23597_i0,0.1377139449087508,5.926540920492684e-197,0.1450821545611198,2.3138315456580216e-198,
p131036,p23597_i0,-0.1695850795609527,5.39807729702305e-150,-0.1798766613687879,1.7360622773769274e-72,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131056,p23597_i0,-0.5496163567556972,0.0,-0.6408586095215743,0.0,
p131086,p23597_i0,-0.2299009180857916,0.0,-0.2490018257294717,0.0,
p131126,p23597_i0,-0.2952635675117174,0.0,-0.330819800648833,0.0,
p131164,p23597_i0,-0.1981824395142449,0.0,-0.1993468777787931,1.7881671168872446e-294,
p131166,p23597_i0,-0.1114950275075415,1.1803711506228331e-139,-0.112606924724238,2.832457824034676e-130,
p131180,p23597_i0,-0.3930309218376861,0.0,-0.4519304967806268,0.0,
p131182,p23597_i0,-0.1743467893090839,0.0,-0.1811637386286995,0.0,
p131190,p23597_i0,-0.0275444673484082,1.1067057607800802e-08,-0.0280952539041162,3.0756074156447586e-08,
p131282,p23597_i0,-0.3895458632971312,0.0,-0.4347170887400396,0.0,
p131304,p23597_i0,-0.8040673010253191,0.0,-1.157527370470759,0.0,
p131306,p23597_i0,-0.7266541552170109,0.0,-0.9657077910934722,0.0,
p131310,p23597_i0,-0.3254178104334247,0.0,-0.3606346698412245,0.0,
p131322,p23597_i0,-0.0892165889524784,5.355857325740033e-96,-0.0923108115384711,5.024817467965191e-92,
p131324,p23597_i0,-0.2434392013959851,0.0,-0.2642266882798451,0.0,
p131342,p23597_i0,-0.397460181728698,0.0,-0.4516769848958725,0.0,
p131344,p23597_i0,-0.2647920297073482,0.0,-0.2891483146187723,0.0,
p131346,p23597_i0,-0.4416331841203793,0.0,-0.5257670563153034,0.0,
p131350,p23597_i0,-0.2281096812147959,0.0,-0.244163272899897,0.0,
p131354,p23597_i0,-0.577934316956326,0.0,-0.6977353240926292,0.0,
p131366,p23597_i0,-0.5350843617400619,0.0,-0.6412591185117245,0.0,
p131370,p23597_i0,-0.740445742747744,0.0,-0.966226956753528,0.0,
p131374,p23597_i0,-0.4482984756359519,0.0,-0.5079852553041933,0.0,
p131378,p23597_i0,-0.582309460132084,0.0,-0.7049997473233315,0.0,
p131380,p23597_i0,-0.5308381470815082,0.0,-0.6397308540950659,0.0,
p131382,p23597_i0,-0.3971212471321749,0.0,-0.4455373595890832,0.0,
p131390,p23597_i0,-0.5129488238172158,0.0,-0.5991009598994349,0.0,
p131416,p23597_i0,-0.2407211463250851,0.0,-0.2572530763598153,0.0,
p131444,p23597_i0,-0.0744782222445829,3.677511416495532e-47,-0.079812762651164,3.554905158564616e-42,
p131490,p23597_i0,-0.131963350958955,2.8892753923201664e-174,-0.1405572461415856,2.7660500053822277e-172,
p131518,p23597_i0,-0.3012316954223963,0.0,-0.3788412756891415,0.0,
p131534,p23597_i0,-0.199377966464276,0.0,-0.2116413552475969,0.0,
p131538,p23597_i0,-0.1025941891136491,2.741220319169649e-75,-0.0829154101897753,2.108464525418568e-36,
p131546,p23597_i0,-0.1881885814620502,0.0,-0.2014385546706897,0.0,
p131602,p23597_i0,-0.1292210701384286,3.9566534867863097e-203,-0.1355843692882595,4.818397337407286e-200,
p131632,p23597_i0,-0.3561772136334122,0.0,-0.3813615570938454,0.0,
p131636,p23597_i0,-0.2341481237507642,0.0,-0.2490648689994987,0.0,
p131648,p23597_i0,-0.1922141151818636,0.0,-0.2071609342149294,0.0,
p131670,p23597_i0,-0.3711446332371604,0.0,-0.4159013965703945,0.0,
p131680,p23597_i0,-0.1604054911513787,4.6656e-318,-0.1676022979369409,0.0,
p131684,p23597_i0,-0.3354550176401178,0.0,-0.3732522222714671,0.0,
p131820,p23597_i0,-0.0779706871462397,6.907027058440704e-59,-0.08953871457641,6.830855043260705e-62,
p131834,p23597_i0,-0.4336123553263283,0.0,-0.4931909149155404,0.0,
p131868,p23597_i0,-0.2007183996094665,0.0,-0.2066463557039233,0.0,
p131870,p23597_i0,-0.1142952970332169,1.419722335045106e-149,-0.1166776797339463,1.3516946159110452e-140,
p131872,p23597_i0,-0.1829560347921172,0.0,-0.1945437988986945,0.0,
p131874,p23597_i0,-0.2139438510136121,0.0,-0.2314280663660312,0.0,
p131900,p23597_i0,-0.0464245802962993,1.2399534850934265e-23,-0.0481893030786555,1.4704172190209731e-22,
p132030,p23597_i0,-0.4464635843855044,0.0,-0.510400370708095,0.0,
p132032,p23597_i0,-0.4507816686654531,0.0,-0.5005821526444468,0.0,
p130070,p23598_i0,0.2120627750043984,0.0,0.2259281872807863,0.0,
p130340,p23598_i0,0.1873900052111573,5.296169454312212e-259,0.205444908522699,3.3747279641346987e-241,
p130708,p23598_i0,1.0194349756992505,0.0,1.5274765099995626,0.0,
p130718,p23598_i0,0.3641381955389586,0.0,0.397432568141024,0.0,
p130722,p23598_i0,0.2142795029669909,0.0,0.2344654630556326,0.0,
p130770,p23598_i0,0.2696263707648615,0.0,0.2892649098389239,0.0,
p130774,p23598_i0,0.2084057351958815,0.0,0.2090824533186229,2.3368250963168994e-207,
p130820,p23598_i0,0.2544917652787402,0.0,0.274065611553822,0.0,
p130826,p23598_i0,0.2798886522563991,0.0,0.3072032635091137,0.0,
p130828,p23598_i0,0.2530144855147864,0.0,0.2731579781405058,0.0,
p130842,p23598_i0,-0.1187913512942023,1.0103275057099108e-145,-0.1394723624236476,5.8124102888621325e-157,
p130846,p23598_i0,0.2918766269516255,0.0,0.3736851091969618,0.0,
p131022,p23598_i0,-0.1784391539718928,0.0,-0.1865257953664208,0.0,
p131036,p23598_i0,0.3527669150310359,0.0,0.472548347327171,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23598_i0,-0.0384936196395625,7.044002685122729e-20,-0.0396477473670842,3.1455523854052837e-18,
p131056,p23598_i0,0.5325498925072004,0.0,0.6119035366747161,0.0,
p131086,p23598_i0,0.2097407074499503,0.0,0.2262120503274071,0.0,
p131126,p23598_i0,0.2728200615428958,0.0,0.3052052419598973,0.0,
p131164,p23598_i0,0.1772913208460346,7.668655947800029e-276,0.1813901010121772,7.232378140024281e-248,
p131166,p23598_i0,0.1076195568219388,4.2240974725421504e-131,0.1090845094125175,1.1159660852058822e-122,
p131180,p23598_i0,0.3662386003437154,0.0,0.4175503488724126,0.0,
p131182,p23598_i0,0.1660015895004199,0.0,0.1728874197754762,0.0,
p131190,p23598_i0,0.0278531656219712,6.385089072615175e-09,0.0264432296016872,2.071772936272759e-07,
p131282,p23598_i0,0.3691106317903614,0.0,0.4180372474351717,0.0,
p131304,p23598_i0,0.7582830887184049,0.0,1.1004205815115575,0.0,
p131306,p23598_i0,0.6935611786649628,0.0,0.9252995661306692,0.0,
p131310,p23598_i0,0.305411120346634,0.0,0.3371369430454624,0.0,
p131322,p23598_i0,0.0701631810883136,1.5309028376934132e-60,0.0732183230923483,4.4056602078006055e-59,
p131324,p23598_i0,0.2441582598599579,0.0,0.2649420497309602,0.0,
p131342,p23598_i0,0.3765185540223622,0.0,0.4268778284489117,0.0,
p131344,p23598_i0,0.2465809320987948,0.0,0.2727292287097989,0.0,
p131346,p23598_i0,0.3907836942490609,0.0,0.4579175206406623,0.0,
p131350,p23598_i0,0.2048849373812654,0.0,0.2232228399556018,0.0,
p131354,p23598_i0,0.5428561798639443,0.0,0.6634001617725466,0.0,
p131366,p23598_i0,0.4957674922242678,0.0,0.5894863558636876,0.0,
p131370,p23598_i0,0.6973222802692419,0.0,0.940775795057256,0.0,
p131374,p23598_i0,0.4329947883602466,0.0,0.4830370503751256,0.0,
p131378,p23598_i0,0.5581075522800377,0.0,0.6658566947600124,0.0,
p131380,p23598_i0,0.4915545350326206,0.0,0.594948245264045,0.0,
p131382,p23598_i0,0.3637461602190765,0.0,0.4266168505134247,0.0,
p131390,p23598_i0,0.4818082108536469,0.0,0.5622513558852595,0.0,
p131416,p23598_i0,0.218826169349008,0.0,0.2325924619631511,0.0,
p131444,p23598_i0,0.1037910586144609,1.7648310910694734e-90,0.109647009313842,5.0655366106319315e-77,
p131490,p23598_i0,0.1129894482787104,3.552973737051992e-129,0.1267604861520062,1.897951662857435e-139,
p131518,p23598_i0,0.2177498716229156,0.0,0.2778949094619297,0.0,
p131528,p23598_i0,0.0371139359495207,7.211764033969063e-17,0.0370217182567267,5.050716590768333e-15,
p131534,p23598_i0,0.1893481414330859,0.0,0.2019059044266865,0.0,
p131546,p23598_i0,0.1259141526889804,4.1401083977963154e-168,0.1364977388266516,3.414567307281525e-167,
p131602,p23598_i0,0.1357439152770237,2.256736542467728e-225,0.14294542199818,7.195997237187738e-224,
p131632,p23598_i0,0.3346987761794978,0.0,0.3559645904215093,0.0,
p131636,p23598_i0,0.2649973751134853,0.0,0.2813594022932825,0.0,
p131648,p23598_i0,0.1972515189838061,0.0,0.2107346998521942,0.0,
p131670,p23598_i0,0.3593001491809682,0.0,0.3882355891705891,0.0,
p131680,p23598_i0,0.1632351476579435,0.0,0.1713535131846078,0.0,
p131684,p23598_i0,0.3435724429927472,0.0,0.3789973492771105,0.0,
p131820,p23598_i0,0.0517160532906945,4.273083530870084e-27,0.0642399886160564,4.566394462910485e-33,
p131834,p23598_i0,0.3756765904665594,0.0,0.4279142297609552,0.0,
p131868,p23598_i0,0.2217532807090798,0.0,0.2273395572029336,0.0,
p131870,p23598_i0,0.1274496418607183,2.829457915091819e-187,0.1307892325876778,9.114831903223247e-177,
p131872,p23598_i0,0.2015336462925798,0.0,0.2140893804224383,0.0,
p131874,p23598_i0,0.2203281504254247,0.0,0.2301052456984318,0.0,
